/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_1.csv;0.03920423429130104;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_2.csv;0.03914968293666879;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_0.csv;0.039170759934344414;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_4.csv;0.03921854223356027;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_9.csv;0.03926256273577117;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_3.csv;0.03917921131585133;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_8.csv;0.039240944325001845;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_5.csv;0.03922073552173444;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_6.csv;0.03912398407402403;
/Users/jhonatan/Downloads/casp-predictions/trRosettaRNA_GARN/7YR7/GARN_7YR7_7.csv;0.039257188974537394;
